"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
20006107,"08/25/2022 10:36:00 AM","08/25/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","3500 ROSEMEAD BLVD, ROSEMEAD, CA 91770","3500 ROSEMEAD BLVD","ROSEMEAD","91770","922-09686-0536","0536","09686","NO","CA0190005","TEMPLE",-118.072,34.073,1
20000026,"05/16/2022 12:00:00 PM","08/19/2022","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","4000 LARIAT DR, PALMDALE, CA 93552","4000 LARIAT DR","PALMDALE","93552","922-11024-2610","2610","11024","NO","CA01900W9","PALMDALE",-118.056,34.572,2
20004519,"08/24/2022 12:02:00 PM","08/24/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","3500 ROSEMEAD BLVD, ROSEMEAD, CA 91770","3500 ROSEMEAD BLVD","ROSEMEAD","91770","922-09631-0536","0536","09631","NO","CA0190005","TEMPLE",-118.072,34.073,1
19985833,"08/04/2022 02:31:00 PM","08/04/2022","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","MAYFLOWER AVE AND RANDOLPH ST, LOS ANGELES, CA 90022","MAYFLOWER AVE AND RANDOLPH ST","LOS ANGELES","90022","022-11546-0251","0251","11546","YES","CA0190002","EAST LOS ANGELES",,,1
20002030,"08/21/2022 10:20:00 PM","08/21/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","7500 S ATLANTIC AVE, CUDAHY, CA 90201","7500 S ATLANTIC AVE","CUDAHY","90201","922-12526-0261","0261","12526","NO","CA0190002","EAST LOS ANGELES",-118.187,33.967,1
19999519,"01/20/2022 12:00:00 AM","08/18/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","9400 E AVENUE T-8, LITTLEROCK, CA","9400 E AVENUE T-8","LITTLEROCK",,"922-10989-2663","2663","10989","NO","CA01900W9","PALMDALE",-117.96,34.535,2
20006198,"08/25/2022 03:01:00 PM","08/25/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","20900 PACIFIC COAST HWY, MALIBU, CA","20900 PACIFIC COAST HWY","MALIBU",,"922-04741-1017","1017","04741","NO","CA0190022","MALIBU/LOST HILLS",-118.631,34.037,2
20005144,"08/10/2022 06:50:00 PM","08/24/2022","LARCENY THEFT","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","9000 E LAS TUNAS DR, TEMPLE CITY, CA 91780","9000 E LAS TUNAS DR","TEMPLE CITY","91780","922-09653-0522","0522","09653","NO","CA0190005","TEMPLE",-118.071,34.104,1
20000315,"08/19/2022 10:30:00 AM","08/19/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","13100 PEARBLOSSOM HWY, LITTLEROCK, CA","13100 PEARBLOSSOM HWY","LITTLEROCK",,"922-11035-2663","2663","11035","NO","CA01900W9","PALMDALE",-117.896,34.506,1
19999646,"08/17/2022 01:29:00 PM","08/18/2022","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","3600 SUNGATE DR, PALMDALE, CA 93551","3600 SUNGATE DR","PALMDALE","93551","922-10995-2613","2613","10995","NO","CA01900W9","PALMDALE",-118.194,34.608,2
20005235,"08/24/2022 09:38:00 PM","08/24/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","24800 RAILROAD AVE, NEWHALL, CA","24800 RAILROAD AVE","NEWHALL",,"922-11951-0625","0625","11951","NO","CA0190006","SANTA CLARITA VALLEY",-118.534,34.387,2
20000365,"08/19/2022 03:38:00 PM","08/19/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","39300 10TH ST W, PALMDALE, CA 93551","39300 10TH ST W","PALMDALE","93551","922-11040-2619","2619","11040","NO","CA01900W9","PALMDALE",-118.145,34.597,1
20000435,"08/19/2022 12:56:00 PM","08/19/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","37100 CASA VERDE DR, PALMDALE, CA 93551","37100 CASA VERDE DR","PALMDALE","93551","022-11042-2603","2603","11042","NO","CA01900W9","PALMDALE",-118.099,34.556,2
20000460,"08/17/2022 11:50:00 PM","08/19/2022","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","300 W AVENUE S, PALMDALE, CA","300 W AVENUE S","PALMDALE",,"922-11043-2610","2610","11043","NO","CA01900W9","PALMDALE",-118.135,34.557,1
20000469,"06/09/2022 11:59:30 PM","08/19/2022","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","37300 GIAVON ST, PALMDALE, CA 93552","37300 GIAVON ST","PALMDALE","93552","922-11044-2607","2607","11044","NO","CA01900W9","PALMDALE",-118.018,34.559,2
19997048,"08/16/2022 12:17:00 PM","08/16/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","PINE ST AND 12TH ST, NEWHALL, CA","PINE ST AND 12TH ST","NEWHALL",,"922-11495-0625","0625","11495","NO","CA0190006","SANTA CLARITA VALLEY",-118.529,34.383,2
20000491,"08/18/2022 08:00:00 PM","08/19/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","37100 47TH ST E, PALMDALE, CA","37100 47TH ST E","PALMDALE",,"022-11047-2607","2607","11047","NO","CA01900W9","PALMDALE",-118.043,34.556,1
20005963,"08/25/2022 11:25:00 AM","08/25/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","5600 WHITTIER BLVD, COMMERCE, CA 90040","5600 WHITTIER BLVD","COMMERCE","90040","922-12720-0242","0242","12720","NO","CA0190002","EAST LOS ANGELES",-118.149,34.017,2
20002728,"08/22/2022 04:00:00 PM","08/22/2022","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","5700 RIO HONDO AVE, TEMPLE CITY, CA 91780","5700 RIO HONDO AVE","TEMPLE CITY","91780","922-09568-0521","0521","09568","NO","CA0190005","TEMPLE",-118.066,34.103,1
20006050,"08/25/2022 12:10:00 PM","08/25/2022","VANDALISM","264","VANDALISM: Graffiti/Tagging","700 ATLANTIC AVE, LOS ANGELES, CA 90022","700 ATLANTIC AVE","LOS ANGELES","90022","922-12729-0286","0286","12729","NO","CA0190002","EAST LOS ANGELES",-118.157,34.021,2
20006368,"08/16/2022 09:00:00 AM","08/25/2022","OFFENSES AGAINST FAMILY","178","DEPENDENT ADULT ABUSE: MENTAL, PHYSICAL, FUDUCIARY","4500 MICHIGAN AVE, LOS ANGELES, CA","4500 MICHIGAN AVE","LOS ANGELES",,"022-12766-0280","0280","12766","NO","CA0190002","EAST LOS ANGELES",-118.168,34.038,2
20000354,"08/19/2022 02:40:00 PM","08/19/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","2100 E PALMDALE BLVD, PALMDALE, CA 93550","2100 E PALMDALE BLVD","PALMDALE","93550","922-11039-2608","2608","11039","NO","CA01900W9","PALMDALE",-118.091,34.58,1
20005454,"08/25/2022 01:50:00 AM","08/25/2022","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","700 MAYDEE ST, MONROVIA, CA 91016","700 MAYDEE ST","MONROVIA","91016","922-09666-0582","0582","09666","NO","CA0190005","TEMPLE",-117.991,34.123,2
20001616,"08/21/2022 10:30:00 AM","08/21/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","700 EUCLID AVE, MONROVIA, CA 91016","700 EUCLID AVE","MONROVIA","91016","922-09526-0583","0583","09526","NO","CA0190005","TEMPLE",-117.989,34.128,2
20006002,"08/25/2022 10:50:00 AM","08/25/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","2000 ROYAL OAKS DR, DUARTE, CA 91010","2000 ROYAL OAKS DR","DUARTE","91010","922-09680-0542","0542","09680","NO","CA0190005","TEMPLE",-117.962,34.143,2
20005783,"08/25/2022 08:32:00 AM","08/25/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","RUSH ST AND WALNUT GROVE AVE, ROSEMEAD, CA 91770","RUSH ST AND WALNUT GROVE AVE","ROSEMEAD","91770","922-09672-0535","0535","09672","NO","CA0190005","TEMPLE",-118.081,34.051,2
20002283,"08/21/2022 09:13:32 AM","08/22/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","10000 PARK ST, BELLFLOWER, CA 90706","10000 PARK ST","BELLFLOWER","90706","022-16571-1334","1334","16571","NO","CA0190013","LAKEWOOD",-118.12,33.878,1
19987704,"08/06/2022 08:52:30 AM","08/06/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","4600 EARLE AVE, ROSEMEAD, CA 91770","4600 EARLE AVE","ROSEMEAD","91770","922-08941-0530","0530","08941","NO","CA0190005","TEMPLE",-118.085,34.088,1
20006530,"08/25/2022 08:47:00 PM","08/25/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","800 N SUNSET AVE, LA PUENTE, CA","800 N SUNSET AVE","LA PUENTE",,"922-09454-1430","1430","09454","NO","CA0190014","INDUSTRY",-117.963,34.045,2
20006279,"08/25/2022 02:45:00 AM","08/25/2022","LARCENY THEFT","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","300 NEWQUIST AVE, INDUSTRY, CA 91744","300 NEWQUIST AVE","INDUSTRY","91744","922-09442-1414","1414","09442","NO","CA0190014","INDUSTRY",-117.964,34.021,1
20004690,"08/24/2022 02:55:00 PM","08/24/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","S HACIENDA BLVD AND N NELSON AVE, LA PUENTE, CA","S HACIENDA BLVD AND N NELSON AVE","LA PUENTE",,"922-09387-1431","1431","09387","NO","CA0190014","INDUSTRY",-117.957,34.026,2
20000590,"08/19/2022 08:30:00 PM","08/19/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","40TH ST E AND PEARBLOSSOM HWY, PALMDALE, CA","40TH ST E AND PEARBLOSSOM HWY","PALMDALE",,"922-11056-2608","2608","11056","NO","CA01900W9","PALMDALE",-118.058,34.542,2
20006413,"08/25/2022 06:32:30 PM","08/25/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1800 WALNUT GROVE AVE, ROSEMEAD, CA 91770","1800 WALNUT GROVE AVE","ROSEMEAD","91770","922-09696-0533","0533","09696","NO","CA0190005","TEMPLE",-118.081,34.05,1
19986452,"08/05/2022 06:25:00 AM","08/05/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.",,,,,"922-02390-5100","5100","02390","NO","CA0190058","MEN'S CENTRAL JAIL",,,2
20003304,"08/23/2022 03:00:00 AM","08/23/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","8800 ARTESIA BLVD, BELLFLOWER, CA 90706","8800 ARTESIA BLVD","BELLFLOWER","90706","922-16642-1335","1335","16642","NO","CA0190013","LAKEWOOD",-118.144,33.875,1
20006193,"08/25/2022 11:52:30 AM","08/25/2022","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","500 W ARROW HWY, SAN DIMAS, CA 91773","500 W ARROW HWY","SAN DIMAS","91773","922-04105-0814","0814","04105","NO","CA0190008","SAN DIMAS",-117.818,34.103,1
19988526,"08/07/2022 02:00:00 AM","08/07/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","15300 VIA VERITA AVE, HACIENDA HEIGHTS, CA 91745","15300 VIA VERITA AVE","HACIENDA HEIGHTS","91745","922-08710-1475","1475","08710","NO","CA0190014","INDUSTRY",-117.982,33.992,1
20004447,"08/24/2022 04:00:00 AM","08/24/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","10400 ARTESIA BLVD, BELLFLOWER, CA 90706","10400 ARTESIA BLVD","BELLFLOWER","90706","922-16739-1336","1336","16739","NO","CA0190013","LAKEWOOD",-118.11,33.873,1
19992780,"08/11/2022 11:11:00 AM","08/11/2022","AGGRAVATED ASSAULT","052","ASSAULT, AGGRAVATED: ADW - KNIFE","1ST ST AND ROWAN AVE, LOS ANGELES, CA","1ST ST AND ROWAN AVE","LOS ANGELES",,"022-11939-0276","0276","11939","NO","CA0190002","EAST LOS ANGELES",-118.186,34.036,1
20001957,"08/21/2022 08:10:00 PM","08/21/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","44800 TREVOR AVE, LANCASTER, CA","44800 TREVOR AVE","LANCASTER",,"922-14528-1132","1132","14528","NO","CA0190024","LANCASTER",-118.133,34.697,2
19989048,"08/07/2022 04:31:00 PM","08/07/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","600 FOOTHILL BLVD, LA CANADA FLINTRIDGE, CA","600 FOOTHILL BLVD","LA CANADA FLINTRIDGE",,"022-01479-1262","1262","01479","NO","CA0190012","CRESCENTA VALLEY",-118.192,34.201,2
19989710,"08/08/2022 09:30:00 AM","08/08/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","1900 VERDUGO BLVD, LA CANADA FLINTRIDGE, CA 91011","1900 VERDUGO BLVD","LA CANADA FLINTRIDGE","91011","922-01484-1264","1264","01484","NO","CA0190012","CRESCENTA VALLEY",-118.217,34.205,2
20003579,"08/23/2022 02:00:00 PM","08/23/2022","RECEIVING STOLEN PROPERTY","290","RECEIVING STOLEN PROPERTY: Receiving Stolen Property","55TH ST W AND AVENUE L-12, QUARTZ HILL, CA","55TH ST W AND AVENUE L-12","QUARTZ HILL",,"922-14652-1182","1182","14652","NO","CA0190024","LANCASTER",-118.227,34.649,2
19996708,"08/15/2022 12:00:00 AM","08/16/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2500 E WASHINGTON ST, CARSON, CA","2500 E WASHINGTON ST","CARSON",,"922-08239-1622","1622","08239","NO","CA0190016","CARSON",-118.223,33.832,1
19995641,"08/15/2022 12:55:00 AM","08/15/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","15700 FAIRGROVE AVE, VALINDA, CA 91744","15700 FAIRGROVE AVE","VALINDA","91744","022-09000-1440","1440","09000","NO","CA0190014","INDUSTRY",-117.94,34.041,2
20004735,"08/24/2022 03:52:00 PM","08/24/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","OCEAN VIEW BLVD AND FOOTHILL BLVD, LA CRESCENTA, CA 91214","OCEAN VIEW BLVD AND FOOTHILL BLVD","LA CRESCENTA","91214","922-01613-1286","1286","01613","NO","CA0190012","CRESCENTA VALLEY",,,2
20000945,"08/20/2022 09:45:00 AM","08/20/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","8TH ST E AND AVENUE P, PALMDALE, CA 93550","8TH ST E AND AVENUE P","PALMDALE","93550","922-11075-2620","2620","11075","NO","CA01900W9","PALMDALE",-118.116,34.601,2
20004842,"08/24/2022 04:46:00 PM","08/24/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","400 W AVENUE I, LANCASTER, CA","400 W AVENUE I","LANCASTER",,"922-14727-1131","1131","14727","NO","CA0190024","LANCASTER",-118.136,34.704,1
19987897,"08/06/2022 11:00:00 AM","08/06/2022","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)",,,,,"922-02404-5100","5100","02404","NO","CA0190058","MEN'S CENTRAL JAIL",,,2
19988999,"08/07/2022 05:44:00 PM","08/07/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","5200 OLYMPIC BLVD, LOS ANGELES, CA 90022","5200 OLYMPIC BLVD","LOS ANGELES","90022","922-11707-0286","0286","11707","NO","CA0190002","EAST LOS ANGELES",-118.158,34.016,2
19993383,"08/11/2022 11:47:43 PM","08/11/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","1600 N EASTERN AVE, LOS ANGELES, CA","1600 N EASTERN AVE","LOS ANGELES",,"922-11976-0273","0273","11976","NO","CA0190002","EAST LOS ANGELES",-118.174,34.061,2
19993474,"08/12/2022 03:26:17 AM","08/12/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","4200 2ND, LOS ANGELES, CA","4200 2ND","LOS ANGELES",,"922-11982-0280","0280","11982","NO","CA0190002","EAST LOS ANGELES",-118.319,34.007,2
19999545,"08/18/2022 06:05:00 PM","08/18/2022","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","1100 W AVENUE L, LANCASTER, CA 93534","1100 W AVENUE L","LANCASTER","93534","922-14361-1126","1126","14361","NO","CA0190024","LANCASTER",-118.151,34.661,1
20006606,"08/25/2022 11:30:00 PM","08/26/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","4800 SHENANDOAH AVE, LOS ANGELES, CA 90056","4800 SHENANDOAH AVE","LOS ANGELES","90056","022-01910-2764","2764","01910","NO","CA0190065","MARINA DEL REY",-118.371,33.996,1
19994192,"08/12/2022 08:45:00 PM","08/12/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","2000 HOEFNER AVE, COMMERCE, CA 90040","2000 HOEFNER AVE","COMMERCE","90040","922-12023-0245","0245","12023","NO","CA0190002","EAST LOS ANGELES",-118.153,34.008,2
20005449,"08/25/2022 01:48:56 AM","08/25/2022","FELONIES MISCELLANEOUS","326","FELONIES, MISCELLANEOUS: Kidnapping","5600 GRACE, COMMERCE, CA 90040","5600 GRACE","COMMERCE","90040","922-12702-0242","0242","12702","NO","CA0190002","EAST LOS ANGELES",-118.149,34.017,2
19994285,"08/12/2022 11:10:00 PM","08/12/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","3800 MICHIGAN AVE, LOS ANGELES, CA 90063","3800 MICHIGAN AVE","LOS ANGELES","90063","922-12033-0276","0276","12033","NO","CA0190002","EAST LOS ANGELES",-118.184,34.038,2
19994505,"08/13/2022 09:45:00 AM","08/13/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","4600 57TH ST, MAYWOOD, CA 90270","4600 57TH ST","MAYWOOD","90270","922-12047-0251","0251","12047","NO","CA0190002","EAST LOS ANGELES",-118.181,33.989,2
19995178,"08/14/2022 09:32:00 AM","08/14/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","6400 SLAUSON AVE, COMMERCE, CA 90040","6400 SLAUSON AVE","COMMERCE","90040","922-12090-0246","0246","12090","NO","CA0190002","EAST LOS ANGELES",-118.144,33.984,2
19996821,"08/16/2022 09:28:00 AM","08/16/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","18600 S COLTMAN AVE, CARSON, CA","18600 S COLTMAN AVE","CARSON",,"922-08247-1614","1614","08247","NO","CA0190016","CARSON",-118.274,33.86,1
19988053,"08/06/2022 05:25:00 PM","08/06/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.",,,,,"922-02406-5100","5100","02406","NO","CA0190058","MEN'S CENTRAL JAIL",,,2
19993938,"08/11/2022 12:30:00 PM","08/12/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","208TH ST AND PIONEER BLVD, LAKEWOOD, CA 90715","208TH ST AND PIONEER BLVD","LAKEWOOD","90715","022-15930-1327","1327","15930","NO","CA0190013","LAKEWOOD",-118.081,33.841,1
19985430,"08/04/2022 04:41:25 AM","08/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","900 S GOODRICH, COMMERCE, CA","900 S GOODRICH","COMMERCE",,"922-11530-0242","0242","11530","NO","CA0190002","EAST LOS ANGELES",-118.154,34.018,2
19987240,"08/05/2022 09:15:00 PM","08/05/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","6000 ALLSTON ST, LOS ANGELES, CA","6000 ALLSTON ST","LOS ANGELES",,"922-11612-0287","0287","11612","NO","CA0190002","EAST LOS ANGELES",-118.143,34.016,2
20003330,"08/19/2022 10:15:00 AM","08/23/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","16200 DOWNEY AVE, PARAMOUNT, CA","16200 DOWNEY AVE","PARAMOUNT",,"922-16644-1369","1369","16644","NO","CA0190013","LAKEWOOD",-118.151,33.888,2
19989342,"08/08/2022 01:59:00 AM","08/08/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","700 S ARIZONA AVE, LOS ANGELES, CA 90022","700 S ARIZONA AVE","LOS ANGELES","90022","922-11722-0283","0283","11722","NO","CA0190002","EAST LOS ANGELES",-118.166,34.023,2
19991356,"08/09/2022 11:50:00 PM","08/09/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","5000 WHITTIER BLVD, LOS ANGELES, CA 90022","5000 WHITTIER BLVD","LOS ANGELES","90022","922-11850-0294","0294","11850","NO","CA0190002","EAST LOS ANGELES",-118.161,34.021,2
19991475,"08/10/2022 04:32:00 AM","08/10/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","2100 S ATLANTIC BLVD, COMMERCE, CA 90022","2100 S ATLANTIC BLVD","COMMERCE","90022","922-11859-0243","0243","11859","NO","CA0190002","EAST LOS ANGELES",-118.16,34.007,2
20006008,"08/25/2022 11:45:00 AM","08/25/2022","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","12400 ASHWORTH PL, CERRITOS, CA","12400 ASHWORTH PL","CERRITOS",,"922-03435-2316","2316","03435","NO","CA01900R7","CERRITOS",-118.067,33.868,1
19992430,"08/11/2022 12:33:22 AM","08/11/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","7800 ATLANTIC, CUDAHY, CA","7800 ATLANTIC","CUDAHY",,"922-11918-0262","0262","11918","NO","CA0190002","EAST LOS ANGELES",-118.186,33.964,2
19993101,"08/11/2022 05:30:00 PM","08/11/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","5800 RANDOLPH ST, COMMERCE, CA 90040","5800 RANDOLPH ST","COMMERCE","90040","922-11957-0246","0246","11957","NO","CA0190002","EAST LOS ANGELES",-118.161,33.979,2
19994174,"08/12/2022 08:19:00 PM","08/12/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","61ST ST AND VINEVALE AVE, MAYWOOD, CA 90270","61ST ST AND VINEVALE AVE","MAYWOOD","90270","922-12020-0251","0251","12020","NO","CA0190002","EAST LOS ANGELES",-118.18,33.982,2
19996815,"08/16/2022 09:17:03 AM","08/16/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","2100 S ATLANTIC AVE, EAST LOS ANGELES, CA","2100 S ATLANTIC AVE","EAST LOS ANGELES",,"922-12182-0243","0243","12182","NO","CA0190002","EAST LOS ANGELES",-118.162,34.006,2
20000646,"08/19/2022 07:58:00 PM","08/19/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","8600 GARVEY AVE, ROSEMEAD, CA 91770","8600 GARVEY AVE","ROSEMEAD","91770","922-09473-0534","0534","09473","NO","CA0190005","TEMPLE",-118.08,34.062,1
20005112,"08/13/2022 11:59:30 AM","08/24/2022","DISORDERLY CONDUCT","217","DISORDERLY CONDUCT: Telephone Annoyance","4000 WATSON PLAZA DR, LAKEWOOD, CA 90712","4000 WATSON PLAZA DR","LAKEWOOD","90712","922-16779-1323","1323","16779","NO","CA0190013","LAKEWOOD",-118.154,33.831,2
19995193,"08/14/2022 10:00:00 AM","08/14/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","43600 17TH ST W, LANCASTER, CA 93534","43600 17TH ST W","LANCASTER","93534","922-14049-1126","1126","14049","NO","CA0190024","LANCASTER",-118.161,34.675,2
20006444,"08/25/2022 07:38:00 PM","08/25/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","12700 TOWNE CENTER DR, CERRITOS, CA","12700 TOWNE CENTER DR","CERRITOS",,"022-03440-2317","2317","03440","NO","CA01900R7","CERRITOS",-118.061,33.872,2
19985332,"08/04/2022 12:15:00 AM","08/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","KANAN RD AND AGOURA RD, AGOURA HILLS, CA","KANAN RD AND AGOURA RD","AGOURA HILLS",,"922-04324-2224","2224","04324","NO","CA0190022","MALIBU/LOST HILLS",-118.761,34.143,2
19985836,"08/04/2022 02:11:00 PM","08/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","WESTWARD BEACH RD AND BIRDVIEW RD, MALIBU, CA","WESTWARD BEACH RD AND BIRDVIEW RD","MALIBU",,"922-04330-1013","1013","04330","NO","CA0190022","MALIBU/LOST HILLS",-118.816,34.01,2
19999473,"08/16/2022 03:15:00 PM","08/18/2022","SEX OFFENSES MISDEMEANORS","139","SEX MISDEMEANORS: All Other Sex Misdemeanors","15300 MCNAB AVE, BELLFLOWER, CA","15300 MCNAB AVE","BELLFLOWER",,"022-16336-1333","1333","16336","NO","CA0190013","LAKEWOOD",-118.114,33.892,2
19985853,"08/04/2022 02:02:00 PM","08/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","24800 MULHOLLAND HWY, CALABASAS, CA","24800 MULHOLLAND HWY","CALABASAS",,"922-04331-1030","1030","04331","NO","CA0190022","MALIBU/LOST HILLS",-118.662,34.1,2
19986306,"08/04/2022 11:53:00 PM","08/05/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","PACIFIC COAST HWY AND COASTLINE DR, MALIBU, CA 90265","PACIFIC COAST HWY AND COASTLINE DR","MALIBU","90265","922-04345-1028","1028","04345","NO","CA0190022","MALIBU/LOST HILLS",-118.567,34.041,2
19989014,"08/07/2022 05:08:00 PM","08/07/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","23800 MALIBU RD, MALIBU, CA 90265","23800 MALIBU RD","MALIBU","90265","922-04431-1015","1015","04431","NO","CA0190022","MALIBU/LOST HILLS",-118.693,34.034,2
